Id Empenho;Codigo Empenho;Codigo Empenho Resumido;Data Emissao;Codigo Tipo Documento;Tipo Documento;Tipo Empenho;Especie Empenho;Codigo orgao Superior;orgao superior;Codigo orgao;orgao;Codigo Unidade Gestora;Unidade Gestora;codigo gestao;gestao;Codigo Favorecido;Favorecido;Observa??o;Codigo Esfera orcamentaria;Esfera orcamentaria;Codigo Tipo Credito;Tipo Credito;Codigo Grupo Fonte Recurso;Grupo Fonte Recurso;Codigo Fonte Recurso;Fonte Recurso;C?Ådigo Unidade Or?Ñament?–ria;Unidade Or?Ñament?–ria;C?Ådigo Fun?Ñ??o;Fun?Ñ??o;C?Ådigo SubFun?Ñ??o;SubFun?Ñ??o;C?Ådigo Programa;Programa;C?Ådigo A?Ñ??o;A?Ñ??o;Linguagem Cidad??;C?Ådigo Subt?—tulo (Localizador);Subt?—tulo (Localizador);C?Ådigo Plano Or?Ñament?–rio;Plano Or?Ñament?–rio;C?Ådigo Programa Governo;Nome Programa Governo;Autor Emenda;C?Ådigo Categoria de Despesa;Categoria de Despesa;C?Ådigo Grupo de Despesa;Grupo de Despesa;C?Ådigo Modalidade de Aplica?Ñ??o;Modalidade de Aplica?Ñ??o;C?Ådigo Elemento de Despesa;Elemento de Despesa;Processo;Modalidade de Licita?Ñ??o;Inciso;Amparo;Refer?Ìncia de Dispensa ou Inexigibilidade;C?Ådigo Conv?Ìnio;Contrato de Repasse / Termo de Parceria / Outros;Valor Original do Empenho;Valor do Empenho Convertido pra R$;Valor Utilizado na Convers??o
565723619;250030000012026NE000014;2026NE000014;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250030;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / PI;1;TESOURO NACIONAL;3,50E+13;QUANTA TERCEIRIZACAO DE SERVICOS LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;37;Loca?Ñ??o de M??o-de-Obra;25015.000317/2025-74;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;24614;24614;1
565717492;250030000012026NE000003;2026NE000003;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250030;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / PI;1;TESOURO NACIONAL;1,48E+13;FACTO TURISMO LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;33;Passagens e Despesas com Locomo?Ñ??o;25015.000143/2025-40;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;8000;8000;1
565706053;250030000012026NE000004;2026NE000004;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250030;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / PI;1;TESOURO NACIONAL;3,62E+12;LETTERA EMPREENDIMENTOS IMOBILIARIOS LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;25015.002178/2014-61;Dispensa de Licita?Ñ??o;X;LEI 8.666 / 1993;-2;-1;NAO SE APLICA;153396,78;153396,78;1
565814514;250030000012026NE000023;2026NE000023;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250030;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / PI;1;TESOURO NACIONAL;1,96E+13;L & C COMERCIO DE ALIMENTOS LTDA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;30;Material de Consumo;25015.000517/2025-27;Dispensa de Licita?Ñ??o;II;LEI 14.133 / 2021;-2;-1;NAO SE APLICA;4149,9;4149,9;1
565711038;250030000012026NE000006;2026NE000006;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;36000;ministerio da saude;36000;Minist?ˆrio da Sa?‰de - Unidades com v?—nculo;250030;SUPERINTENDENCIA DO MINISTERIO DA SAUDE / PI;1;TESOURO NACIONAL;1,75E+13;G. SOARES DA COSTA;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;36901;FUNDO NACIONAL DE SAUDE;10;Sa?‰de;122;Administra?Ñ??o geral;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;2000;ADMINISTRACAO DA UNIDADE;Administra?Ñ??o de unidade;20000001;ADMINISTRACAO DA UNIDADE       - NACIONAL;6;MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;25015.000053/2022-14;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;5401,18;5401,18;1
565747319;152005000012026NE000075;2026NE000075;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;7,35E+13;2R DATATEL TELEINFORMATICA LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;40;Servi?Ños de Tecnologia da Informa?Ñ??o e Com;23121.000594/2020-30;Preg??o;SI;LEI 10.520 / 2002;-2;-1;NAO SE APLICA;12490;12490;1
565707244;152005000012026NE000078;2026NE000078;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;7,35E+13;2R DATATEL TELEINFORMATICA LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;40;Servi?Ños de Tecnologia da Informa?Ñ??o e Com;23121.000812/2025-41;Preg??o;SI;LEI 14.133/2021;-2;-1;NAO SE APLICA;795;795;1
565714417;152005000012026NE000050;2026NE000050;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;3,40E+13;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23121.010236/2021-16;Inexig?—vel;SI;LEI 8.666 / 1993;-2;-1;NAO SE APLICA;6000;6000;1
565723817;152005000012026NE000080;2026NE000080;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;3,26E+13;PARK PLACE TECHNOLOGIES BRAZIL LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;40;Servi?Ños de Tecnologia da Informa?Ñ??o e Com;23121.001051/2023-82;Preg??o;I;LEI 14.133/2021;-2;-1;NAO SE APLICA;11520;11520;1
565742801;152005000012026NE000058;2026NE000058;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;2,31E+13;NETWARE TELECOMUNICACOES E INFORMATICA LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23121.001267/2025-18;Dispensa de Licita?Ñ??o;II;LEI 14.133 / 2021;-2;-1;NAO SE APLICA;28710;28710;1
565782443;152005000012026NE000057;2026NE000057;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;2,31E+13;NETWARE TELECOMUNICACOES E INFORMATICA LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23121.000055/2025-13;Dispensa de Licita?Ñ??o;II;LEI 14.133 / 2021;-2;-1;NAO SE APLICA;7188;7188;1
565731127;152005000012026NE000056;2026NE000056;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;2,31E+13;NETWARE TELECOMUNICACOES E INFORMATICA LTDA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23121.000298/2024-62;Dispensa de Licita?Ñ??o;II;LEI 14.133 / 2021;-2;-1;NAO SE APLICA;8847,48;8847,48;1
565742673;152005000012026NE000062;2026NE000062;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;9,02E+13;GENTE SEGURADORA SA;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;39;Outros Servi?Ños de Terceiros - Pessoa Jur?—d;23121.000233/2025-06;Dispensa de Licita?Ñ??o;II;LEI 14.133 / 2021;-2;-1;NAO SE APLICA;158,4;158,4;1
565706225;152005000012026NE000032;2026NE000032;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;18;Aux?—lio Financeiro a Estudantes;23121.001565/2025-08;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;14000;14000;1
565692141;152005000012026NE000008;2026NE000008;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;5;TESTE;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;9;Previd?Ìncia social;272;Previd?Ìncia do regime estatut?–rio;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;Pagamento de Aposentadorias e Pens??es;1810033;APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DO RIO DE;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;90;Aplica?Ñ??es Diretas;3;Pens??es;23121.001623/2025-95;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;10470000;10470000;1
565710163;152005000012026NE000006;2026NE000006;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;2;Or?Ñamento da Seguridade Social;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;9;Previd?Ìncia social;272;Previd?Ìncia do regime estatut?–rio;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;Pagamento de Aposentadorias e Pens??es;1810033;APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DO RIO DE;0;APOSENTADORIAS E PENSOES CIVIS DA UNIAO;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;1;Pessoal e Encargos Sociais;90;Aplica?Ñ??es Diretas;1;Aposentadorias, Reserva Remunerada e Reformas;23121.001623/2025-95;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;39415414;39415414;1
565655778;152005000012026NE000027;2026NE000027;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;14;Di?–rias - Civil;23121.001630/2025-97;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;6000;6000;1
565718311;152005000012026NE000035;2026NE000035;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;18;Aux?—lio Financeiro a Estudantes;23121.001565/2025-08;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;8000;8000;1
565723166;152005000012026NE000033;2026NE000033;01/01/2026;NE;Nota de Empenho;Global;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);0;Codigo Inexistente No Siafi;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;18;Aux?—lio Financeiro a Estudantes;23121.001565/2025-08;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;4000;4000;1
565775263;152005000012026NE000026;2026NE000026;01/01/2026;NE;Nota de Empenho;Estimativo;N??o se aplica;26000;ministerio da educacao ;26000;Minist?ˆrio da Educa?Ñ??o - Unidades com v?—n;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;1;TESOURO NACIONAL;152005;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ;;1;Or?Ñamento Fiscal;A;INICIAL (LOA);1;Recursos Do Tesouro - Exercicio Corrente;0;RECURSOS ORDINARIOS;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;12;Educa?Ñ??o;367;Educa?Ñ??o especial;5111;EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;21CO;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL;;21CO0033;FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE;0;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL - DESPESAS DIVERSAS;0;Sem informa?Ñ??o;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;90;Aplica?Ñ??es Diretas;14;Di?–rias - Civil;23121.001630/2025-97;N??o se Aplica;SI;SEM INFORMACAO;-2;-1;NAO SE APLICA;30500;30500;1
